지점,지점명,일시,최고기온(°C),최대 순간 풍속(m/s)
169,흑산도,2021-10-16,18.6,23.8
169,흑산도,2021-10-17,13,21.9
169,흑산도,2021-10-18,16,10.2
169,흑산도,2021-10-19,18.5,17.8
169,흑산도,2021-10-20,15,13.7
169,흑산도,2021-10-21,16.5,14.8
169,흑산도,2021-10-22,17.6,15.6
169,흑산도,2021-10-23,17.9,9.9
169,흑산도,2021-10-24,17.6,7
169,흑산도,2021-10-25,18.1,9.7
169,흑산도,2021-10-26,18.5,7.4
169,흑산도,2021-10-27,18.8,12.6
169,흑산도,2021-10-28,18.8,12.4
169,흑산도,2021-10-29,20.8,6.5
169,흑산도,2021-10-30,18.8,10
169,흑산도,2021-10-31,19.9,6.4
169,흑산도,2021-11-01,19.7,10.9
169,흑산도,2021-11-02,17.4,11.3
169,흑산도,2021-11-03,17.6,10.1
169,흑산도,2021-11-04,20.5,7.6
169,흑산도,2021-11-05,17.3,6.2
169,흑산도,2021-11-06,19.3,7.8
169,흑산도,2021-11-07,20.2,14.8
169,흑산도,2021-11-08,17.4,18.5
169,흑산도,2021-11-09,13.3,18.2
169,흑산도,2021-11-10,12.4,15.4
169,흑산도,2021-11-11,15.6,19.9
169,흑산도,2021-11-12,14.1,22.8
169,흑산도,2021-11-13,16.3,8.4
169,흑산도,2021-11-14,18,7.7
169,흑산도,2021-11-15,18.6,6.6
169,흑산도,2021-11-16,16,7.9
169,흑산도,2021-11-17,15.2,6.5
169,흑산도,2021-11-18,17.6,7.7
169,흑산도,2021-11-19,18.1,5.8
169,흑산도,2021-11-20,16.3,7.9
169,흑산도,2021-11-21,17.6,17.4
169,흑산도,2021-11-22,12.9,22
169,흑산도,2021-11-23,8.9,15.8
169,흑산도,2021-11-24,13.7,10.7
169,흑산도,2021-11-25,15.7,9.8
169,흑산도,2021-11-26,12.1,10.8
169,흑산도,2021-11-27,11.5,13.3
169,흑산도,2021-11-28,15.3,7.1
169,흑산도,2021-11-29,16.6,8
169,흑산도,2021-11-30,15,26.5
169,흑산도,2021-12-01,7.6,26.2
169,흑산도,2021-12-02,10.2,13.8
169,흑산도,2021-12-03,11.6,18.4
169,흑산도,2021-12-04,13.2,16.3
169,흑산도,2021-12-05,11.5,9
169,흑산도,2021-12-06,11.9,8.6
169,흑산도,2021-12-07,12.8,12
169,흑산도,2021-12-08,12.2,10.2
169,흑산도,2021-12-09,14.6,8.2
169,흑산도,2021-12-10,14.3,10.8
169,흑산도,2021-12-11,13,9.9
169,흑산도,2021-12-12,12,21.1
169,흑산도,2021-12-13,5.4,18.6
169,흑산도,2021-12-14,11.3,7.4
169,흑산도,2021-12-15,14.6,9.6
169,흑산도,2021-12-16,13.2,18.6
169,흑산도,2021-12-17,9.9,27.2
169,흑산도,2021-12-18,6.9,19.9
169,흑산도,2021-12-19,8.2,14.5
169,흑산도,2021-12-20,14,11.4
169,흑산도,2021-12-21,13.2,11.1
169,흑산도,2021-12-22,9.6,9.2
169,흑산도,2021-12-23,10.4,7.7
169,흑산도,2021-12-24,11.3,22.4
169,흑산도,2021-12-25,2.3,24.7
169,흑산도,2021-12-26,1.3,23.8
169,흑산도,2021-12-27,4.8,19.6
169,흑산도,2021-12-28,7.3,9.5
169,흑산도,2021-12-29,10.1,19.3
169,흑산도,2021-12-30,6.6,24.3
169,흑산도,2021-12-31,5.2,21.5
170,완도,2021-01-01,5.5,8.6
170,완도,2021-01-02,5.5,9.7
170,완도,2021-01-03,4.6,7.5
170,완도,2021-01-04,7.9,2.9
170,완도,2021-01-05,5.9,10.3
170,완도,2021-01-06,3.3,18.8
170,완도,2021-01-07,0,17
170,완도,2021-01-08,-2.4,9.2
170,완도,2021-01-09,.3,12.1
170,완도,2021-01-10,2.8,9
170,완도,2021-01-11,2.8,5.6
170,완도,2021-01-12,5.6,7.9
170,완도,2021-01-13,13.4,12.4
170,완도,2021-01-14,12.8,6.3
170,완도,2021-01-15,16.9,11.8
170,완도,2021-01-16,5.7,13
170,완도,2021-01-17,2.3,10.3
170,완도,2021-01-18,8.2,17.2
170,완도,2021-01-19,6.3,8.1
170,완도,2021-01-20,12,4.4
170,완도,2021-01-21,13.8,4.9
170,완도,2021-01-22,11.2,2.8
170,완도,2021-01-23,11.3,7.2
170,완도,2021-01-24,14.9,6.8
170,완도,2021-01-25,13.3,13.8
170,완도,2021-01-26,9.1,9.1
170,완도,2021-01-27,12.3,7.6
170,완도,2021-01-28,9.5,18.5
170,완도,2021-01-29,2.5,13.1
170,완도,2021-01-30,10.7,8.9
170,완도,2021-01-31,13.2,5.8
170,완도,2021-02-01,13.5,10.5
170,완도,2021-02-02,5.6,11.9
170,완도,2021-02-03,5.6,8
170,완도,2021-02-04,8.3,12.8
170,완도,2021-02-05,7,3.3
170,완도,2021-02-06,13.7,7
170,완도,2021-02-07,14.9,8.9
170,완도,2021-02-08,4.6,10.6
170,완도,2021-02-09,8,6.2
170,완도,2021-02-10,11.5,6.3
170,완도,2021-02-11,10.5,4.2
170,완도,2021-02-12,16,2.9
170,완도,2021-02-13,18.2,3.3
170,완도,2021-02-14,14.3,6.6
170,완도,2021-02-15,10.1,17.1
170,완도,2021-02-16,7.3,14.2
170,완도,2021-02-17,.2,15
170,완도,2021-02-18,1,12
170,완도,2021-02-19,10.6,11.7
170,완도,2021-02-20,16.9,11.8
170,완도,2021-02-21,20,14.2
170,완도,2021-02-22,19.3,12.9
170,완도,2021-02-23,10.4,11.5
170,완도,2021-02-24,13,5.2
170,완도,2021-02-25,11,9.2
170,완도,2021-02-26,12.1,11.6
170,완도,2021-02-27,11.5,17.5
170,완도,2021-02-28,11.7,8.4
170,완도,2021-03-01,17.7,18.7
170,완도,2021-03-02,9.2,13.2
170,완도,2021-03-03,11.2,7.5
170,완도,2021-03-04,8.9,3
170,완도,2021-03-05,17.4,6.1
170,완도,2021-03-06,14.7,10.2
170,완도,2021-03-07,11.2,6.1
170,완도,2021-03-08,14.6,5
170,완도,2021-03-09,14.4,6.6
170,완도,2021-03-10,15.9,9.9
170,완도,2021-03-11,15.7,5.8
170,완도,2021-03-12,11.9,8.2
170,완도,2021-03-13,16,6.7
170,완도,2021-03-14,15.9,8.3
170,완도,2021-03-15,18,8.6
170,완도,2021-03-16,17,8.9
170,완도,2021-03-17,17.2,7.7
170,완도,2021-03-18,17.8,7.7
170,완도,2021-03-19,16.5,8.7
170,완도,2021-03-20,12.2,11.1
170,완도,2021-03-21,11.8,15.2
170,완도,2021-03-22,12.1,13.5
170,완도,2021-03-23,16.8,9.8
170,완도,2021-03-24,16.3,7.5
170,완도,2021-03-25,21.1,8.3
170,완도,2021-03-26,21.2,6.9
170,완도,2021-03-27,17.9,14.4
170,완도,2021-03-28,16.6,12.9
170,완도,2021-03-29,18.9,8
170,완도,2021-03-30,20.9,7
170,완도,2021-03-31,20,7.8
170,완도,2021-04-01,16.6,13.3
170,완도,2021-04-02,19.1,12.6
170,완도,2021-04-03,16,9.1
170,완도,2021-04-04,14.2,8.2
170,완도,2021-04-05,16.8,6.6
170,완도,2021-04-06,20.2,9.1
170,완도,2021-04-07,22.4,7.9
170,완도,2021-04-08,20,8.5
170,완도,2021-04-09,20,12
170,완도,2021-04-10,17.2,9
170,완도,2021-04-11,18.4,11.7
170,완도,2021-04-12,15.9,16.1
170,완도,2021-04-13,15.5,14.2
170,완도,2021-04-14,15.8,9.3
170,완도,2021-04-15,18.9,6.3
170,완도,2021-04-16,20.4,7.3
170,완도,2021-04-17,16.8,17.3
170,완도,2021-04-18,16.4,15
170,완도,2021-04-19,21.2,9.6
170,완도,2021-04-20,24.9,5.1
170,완도,2021-04-21,23.1,7.3
170,완도,2021-04-22,20.3,8.4
170,완도,2021-04-23,22.5,11.9
170,완도,2021-04-24,21.4,7.9
170,완도,2021-04-25,23.8,12.4
170,완도,2021-04-26,18.2,11.1
170,완도,2021-04-27,18.3,5.8
170,완도,2021-04-28,22.9,7
170,완도,2021-04-29,22.2,13.8
170,완도,2021-04-30,20.3,15.7
170,완도,2021-05-01,15.2,15.8
170,완도,2021-05-02,18.1,10.2
170,완도,2021-05-03,21.2,8
170,완도,2021-05-04,20.4,14.7
170,완도,2021-05-05,21,10.4
170,완도,2021-05-06,21.5,7.3
170,완도,2021-05-07,23.3,11.1
170,완도,2021-05-08,21.5,11.1
170,완도,2021-05-09,25.5,6.6
170,완도,2021-05-10,22,11
170,완도,2021-05-11,18.5,12.8
170,완도,2021-05-12,25.9,9.7
170,완도,2021-05-13,26.5,6.9
170,완도,2021-05-14,23.9,7.6
170,완도,2021-05-15,25.5,8.4
170,완도,2021-05-16,21,6.3
170,완도,2021-05-17,17.6,5.6
170,완도,2021-05-18,23,5.9
170,완도,2021-05-19,26.7,3.9
170,완도,2021-05-20,17.9,8.9
170,완도,2021-05-21,21.7,11.6
170,완도,2021-05-22,26.3,6.5
170,완도,2021-05-23,26.1,7.1
170,완도,2021-05-24,25.5,8.6
170,완도,2021-05-25,23.5,14.3
170,완도,2021-05-26,22,9.4
170,완도,2021-05-27,22.6,7.8
170,완도,2021-05-28,24.9,16.5
170,완도,2021-05-29,24.9,8
170,완도,2021-05-30,24.9,8.6
170,완도,2021-05-31,26.4,7.3
170,완도,2021-06-01,25.9,7.2
170,완도,2021-06-02,25.9,8.4
170,완도,2021-06-03,21.1,10.6
170,완도,2021-06-04,24.7,9.2
170,완도,2021-06-05,24.5,9.8
170,완도,2021-06-06,26.3,6.8
170,완도,2021-06-07,26.9,5.6
170,완도,2021-06-08,27.1,7.8
170,완도,2021-06-09,27.7,8.3
170,완도,2021-06-10,23.1,17.5
170,완도,2021-06-11,27.1,12.9
170,완도,2021-06-12,28.9,3.9
170,완도,2021-06-13,28.5,5.7
170,완도,2021-06-14,25.9,6.2
170,완도,2021-06-15,21.6,12.2
170,완도,2021-06-16,26,8.2
170,완도,2021-06-17,25.5,6.2
170,완도,2021-06-18,24.2,4.7
170,완도,2021-06-19,28.1,7.7
170,완도,2021-06-20,29.9,5
170,완도,2021-06-21,30.7,7.5
170,완도,2021-06-22,25.9,8.3
170,완도,2021-06-23,25.5,9.5
170,완도,2021-06-24,25.8,8.1
170,완도,2021-06-25,26.7,6.8
170,완도,2021-06-26,27,7.9
170,완도,2021-06-27,27.8,7
170,완도,2021-06-28,28.7,6.9
170,완도,2021-06-29,27.9,7.1
170,완도,2021-06-30,28.3,7.8
170,완도,2021-07-01,30.2,6.9
170,완도,2021-07-02,28.4,7.9
170,완도,2021-07-03,26.7,14.6
170,완도,2021-07-04,26.5,13
170,완도,2021-07-05,26,11.3
170,완도,2021-07-06,27.1,17.1
170,완도,2021-07-07,29,12.9
170,완도,2021-07-08,29.1,7.3
170,완도,2021-07-09,29,8.6
170,완도,2021-07-10,29.3,7.5
170,완도,2021-07-11,30.3,5.6
170,완도,2021-07-12,30.9,7
170,완도,2021-07-13,30.6,7.8
170,완도,2021-07-14,29,6.5
170,완도,2021-07-15,31,7.1
170,완도,2021-07-16,31.5,9.2
170,완도,2021-07-17,29.2,9
170,완도,2021-07-18,27.4,10.2
170,완도,2021-07-19,29.6,9.9
170,완도,2021-07-20,30.3,6.2
170,완도,2021-07-21,31.2,7.2
170,완도,2021-07-22,30.9,11.1
170,완도,2021-07-23,30.5,10.4
170,완도,2021-07-24,30.7,9.1
170,완도,2021-07-25,29.8,10.3
170,완도,2021-07-26,29.9,10.2
170,완도,2021-07-27,29.9,10.1
170,완도,2021-07-28,30.9,6.6
170,완도,2021-07-29,30.1,8
170,완도,2021-07-30,30.4,7.5
170,완도,2021-07-31,31.6,6.2
170,완도,2021-08-01,30.9,8.5
170,완도,2021-08-02,31.4,11.6
170,완도,2021-08-03,29.5,8.6
170,완도,2021-08-04,31.5,6.2
170,완도,2021-08-05,32.9,4.5
170,완도,2021-08-06,33.2,6.7
170,완도,2021-08-07,34.1,5.8
170,완도,2021-08-08,29.3,4.6
170,완도,2021-08-09,32.8,7.1
170,완도,2021-08-10,31.1,4.7
170,완도,2021-08-11,28.8,9.7
170,완도,2021-08-12,28.3,7.8
170,완도,2021-08-13,28.3,6.3
170,완도,2021-08-14,26.3,4.8
170,완도,2021-08-15,28.2,8.4
170,완도,2021-08-16,28.4,8.8
170,완도,2021-08-17,30.3,5.8
170,완도,2021-08-18,29.8,8.9
170,완도,2021-08-19,29.7,4.9
170,완도,2021-08-20,28.3,9.7
170,완도,2021-08-21,26.8,13.1
170,완도,2021-08-22,30.6,4
170,완도,2021-08-23,28.1,11.7
170,완도,2021-08-24,29.2,15.4
170,완도,2021-08-25,28.3,6.9
170,완도,2021-08-26,30.6,5.5
170,완도,2021-08-27,30.7,13.3
170,완도,2021-08-28,28.8,3.5
170,완도,2021-08-29,30.5,8.8
170,완도,2021-08-30,30.6,7.1
170,완도,2021-08-31,31.1,5.3
170,완도,2021-09-01,28.6,12.5
170,완도,2021-09-02,24.8,8.8
170,완도,2021-09-03,24.9,7.6
170,완도,2021-09-04,27.1,9.4
170,완도,2021-09-05,23.9,9.1
170,완도,2021-09-06,23.9,12.1
170,완도,2021-09-07,26.9,8.7
170,완도,2021-09-08,27.9,8.1
170,완도,2021-09-09,28,4.8
170,완도,2021-09-10,24.2,8.1
170,완도,2021-09-11,28.7,5.7
170,완도,2021-09-12,28.8,6.4
170,완도,2021-09-13,24.8,12.9
170,완도,2021-09-14,23.8,14.1
170,완도,2021-09-15,27.6,11
170,완도,2021-09-16,23.3,8.8
170,완도,2021-09-17,29.7,10.8
170,완도,2021-09-18,26.6,5.2
170,완도,2021-09-19,26.6,7.2
170,완도,2021-09-20,25.2,10.7
170,완도,2021-09-21,26.6,14.2
170,완도,2021-09-22,30,7.4
170,완도,2021-09-23,27.4,6.5
170,완도,2021-09-24,26.4,6.6
170,완도,2021-09-25,26.8,10
170,완도,2021-09-26,26.1,9.1
170,완도,2021-09-27,26.4,8.4
170,완도,2021-09-28,24.1,9.3
170,완도,2021-09-29,29.9,8.5
170,완도,2021-09-30,26.1,4.5
170,완도,2021-10-01,27.8,5.8
170,완도,2021-10-02,28.6,4.3
170,완도,2021-10-03,27.1,8.2
170,완도,2021-10-04,29.4,8.9
170,완도,2021-10-05,28.3,5.1
170,완도,2021-10-06,27.9,7.4
170,완도,2021-10-07,27.9,4.2
170,완도,2021-10-08,27.6,7.4
170,완도,2021-10-09,27.6,7.2
170,완도,2021-10-10,27.7,6.3
170,완도,2021-10-11,23.3,6.6
170,완도,2021-10-12,23.2,7.3
170,완도,2021-10-13,25.4,6.8
170,완도,2021-10-14,26.3,5.3
170,완도,2021-10-15,27,6.7
170,완도,2021-10-16,18.3,11.5
170,완도,2021-10-17,14.3,11.1
170,완도,2021-10-18,18.2,5.3
170,완도,2021-10-19,19.2,9.3
170,완도,2021-10-20,15.1,4.7
170,완도,2021-10-21,17.6,6.8
170,완도,2021-10-22,17.9,10
170,완도,2021-10-23,20.3,3
170,완도,2021-10-24,20.1,2.6
170,완도,2021-10-25,20.1,4.9
170,완도,2021-10-26,21.2,3.8
170,완도,2021-10-27,21.1,6.4
170,완도,2021-10-28,21.7,5.9
170,완도,2021-10-29,21.2,7.9
170,완도,2021-10-30,17.2,3.4
170,완도,2021-10-31,22,4.3
170,완도,2021-11-01,21.5,7.3
170,완도,2021-11-02,18.2,8.1
170,완도,2021-11-03,18.9,7
170,완도,2021-11-04,20.7,5.9
170,완도,2021-11-05,18.4,4.3
170,완도,2021-11-06,21.5,8.9
170,완도,2021-11-07,21.7,12.3
170,완도,2021-11-08,20.3,16
170,완도,2021-11-09,13.4,14.4
170,완도,2021-11-10,13.2,12.9
170,완도,2021-11-11,14.6,11
170,완도,2021-11-12,12.8,11.8
170,완도,2021-11-13,15.8,6.3
170,완도,2021-11-14,18.1,7
170,완도,2021-11-15,17.9,3.9
170,완도,2021-11-16,16.9,5.1
170,완도,2021-11-17,16.6,5
170,완도,2021-11-18,17.5,3.7
170,완도,2021-11-19,18.6,6.5
170,완도,2021-11-20,18.5,3.8
170,완도,2021-11-21,16.8,4.8
170,완도,2021-11-22,14.5,17.2
170,완도,2021-11-23,9.9,14.6
170,완도,2021-11-24,13.5,11.7
170,완도,2021-11-25,16.6,10.2
170,완도,2021-11-26,13.6,6.1
170,완도,2021-11-27,13.4,4
170,완도,2021-11-28,15.2,4.7
170,완도,2021-11-29,16.8,5.5
170,완도,2021-11-30,14.9,19.1
170,완도,2021-12-01,7.9,15.5
170,완도,2021-12-02,10,8
170,완도,2021-12-03,12.7,12.2
170,완도,2021-12-04,12.4,11.2
170,완도,2021-12-05,11.3,3.1
170,완도,2021-12-06,15.1,4.7
170,완도,2021-12-07,13.9,6.2
170,완도,2021-12-08,14.8,3.5
170,완도,2021-12-09,14,3.6
170,완도,2021-12-10,16.8,7
170,완도,2021-12-11,13.7,6.7
170,완도,2021-12-12,12.1,12.3
170,완도,2021-12-13,6.5,10
170,완도,2021-12-14,9.8,6.6
170,완도,2021-12-15,13.2,3.3
170,완도,2021-12-16,11.3,6.3
170,완도,2021-12-17,9.7,19.2
170,완도,2021-12-18,4.3,9.5
170,완도,2021-12-19,8.6,11.5
170,완도,2021-12-20,13.7,9.1
170,완도,2021-12-21,15,7
170,완도,2021-12-22,14.4,4.3
170,완도,2021-12-23,13.8,3.1
170,완도,2021-12-24,10.6,12.6
170,완도,2021-12-25,2.5,14.9
170,완도,2021-12-26,-.2,8.6
170,완도,2021-12-27,3.6,7.9
170,완도,2021-12-28,8.4,6.1
170,완도,2021-12-29,9.9,12.2
170,완도,2021-12-30,6.7,17
170,완도,2021-12-31,3.4,11.7
172,고창,2021-01-01,3.7,9.8
172,고창,2021-01-02,-.1,9.2
172,고창,2021-01-03,.5,12.2
172,고창,2021-01-04,5.1,4.1
172,고창,2021-01-05,2,10.5
172,고창,2021-01-06,.3,19.4
172,고창,2021-01-07,-2.4,18.3
172,고창,2021-01-08,-8.4,9.3
172,고창,2021-01-09,-3.2,8.9
172,고창,2021-01-10,-.6,4.5
172,고창,2021-01-11,-1.4,6.3
172,고창,2021-01-12,3.2,7
172,고창,2021-01-13,10.3,8.7
172,고창,2021-01-14,12.4,10.1
172,고창,2021-01-15,14.4,13.9
172,고창,2021-01-16,3,12.4
172,고창,2021-01-17,.7,9.1
172,고창,2021-01-18,5.7,17.3
172,고창,2021-01-19,0,10.4
172,고창,2021-01-20,11.5,8.6
172,고창,2021-01-21,11,8.3
172,고창,2021-01-22,10.1,4.4
172,고창,2021-01-23,9.5,5.1
172,고창,2021-01-24,13.1,6
172,고창,2021-01-25,14.2,7
172,고창,2021-01-26,8.7,8.9
172,고창,2021-01-27,7.3,12.6
172,고창,2021-01-28,6.3,19.2
172,고창,2021-01-29,-1.3,14.9
172,고창,2021-01-30,9.3,11
172,고창,2021-01-31,12.6,11.7
172,고창,2021-02-01,10.9,11.9
172,고창,2021-02-02,2.4,15.3
172,고창,2021-02-03,5.4,9.6
172,고창,2021-02-04,,9.4
172,고창,2021-02-05,9,7.2
172,고창,2021-02-06,11.2,6.1
172,고창,2021-02-07,10.7,9.2
172,고창,2021-02-08,1.7,15.8
172,고창,2021-02-09,6,8.5
172,고창,2021-02-10,9.6,7.2
172,고창,2021-02-11,11.5,6.3
172,고창,2021-02-12,15.8,7
172,고창,2021-02-13,17.4,6.9
172,고창,2021-02-14,15.2,7
172,고창,2021-02-15,6.2,14.4
172,고창,2021-02-16,5.2,15.2
172,고창,2021-02-17,-3.1,17.6
172,고창,2021-02-18,-.5,15.2
172,고창,2021-02-19,10.1,10.9
172,고창,2021-02-20,15,10.1
172,고창,2021-02-21,21.6,11.6
172,고창,2021-02-22,16.7,11.1
172,고창,2021-02-23,6.8,8.5
172,고창,2021-02-24,6.6,6.3
172,고창,2021-02-25,4.2,7.3
172,고창,2021-02-26,15.6,14.1
172,고창,2021-02-27,14.2,12.4
172,고창,2021-02-28,11.4,6.2
172,고창,2021-03-01,16.5,15.7
172,고창,2021-03-02,6.2,10.7
172,고창,2021-03-03,11.7,7.2
172,고창,2021-03-04,10.5,8.6
172,고창,2021-03-05,16.5,11
172,고창,2021-03-06,12.1,6.9
172,고창,2021-03-07,11.7,7.2
172,고창,2021-03-08,13.3,8.1
172,고창,2021-03-09,12,10.1
172,고창,2021-03-10,16.2,6
172,고창,2021-03-11,18,8
172,고창,2021-03-12,9.6,12.8
172,고창,2021-03-13,13.5,7.8
172,고창,2021-03-14,14.3,8.2
172,고창,2021-03-15,18.8,10
172,고창,2021-03-16,11.9,11.5
172,고창,2021-03-17,14.1,7.3
172,고창,2021-03-18,19.1,9.2
172,고창,2021-03-19,18.7,8.1
172,고창,2021-03-20,12.1,8.7
172,고창,2021-03-21,9.5,16.4
172,고창,2021-03-22,11,13.8
172,고창,2021-03-23,15.4,10.7
172,고창,2021-03-24,17,9.4
172,고창,2021-03-25,19.3,8
172,고창,2021-03-26,23.5,7.7
172,고창,2021-03-27,15.6,19.4
172,고창,2021-03-28,13.9,10
172,고창,2021-03-29,16.9,7.6
172,고창,2021-03-30,18.4,11.3
172,고창,2021-03-31,22.6,7.7
172,고창,2021-04-01,22.4,11.4
172,고창,2021-04-02,23.3,10.2
172,고창,2021-04-03,18.9,20.8
172,고창,2021-04-04,12,7.8
172,고창,2021-04-05,17.1,10.3
172,고창,2021-04-06,17.7,11.6
172,고창,2021-04-07,19.9,9.2
172,고창,2021-04-08,16.2,10.1
172,고창,2021-04-09,19.4,7.9
172,고창,2021-04-10,19.1,8.6
172,고창,2021-04-11,22.8,9.4
172,고창,2021-04-12,14.9,19.2
172,고창,2021-04-13,13.9,11.7
172,고창,2021-04-14,13.1,10.7
172,고창,2021-04-15,18.6,8.4
172,고창,2021-04-16,15.6,10.2
172,고창,2021-04-17,15.4,16.4
172,고창,2021-04-18,13.8,14.2
172,고창,2021-04-19,18.6,8.4
172,고창,2021-04-20,22,9.1
172,고창,2021-04-21,26.3,9.5
172,고창,2021-04-22,23.7,10.6
172,고창,2021-04-23,27.4,13.6
172,고창,2021-04-24,25.3,11.4
172,고창,2021-04-25,23.6,8.8
172,고창,2021-04-26,22.6,8
172,고창,2021-04-27,21.7,9.7
172,고창,2021-04-28,22.1,9
172,고창,2021-04-29,21.3,16.8
172,고창,2021-04-30,16.1,16.2
172,고창,2021-05-01,13.2,14.2
172,고창,2021-05-02,16.1,10.9
172,고창,2021-05-03,22.7,10.2
172,고창,2021-05-04,21.4,19.2
172,고창,2021-05-05,18.6,11.8
172,고창,2021-05-06,23,9.1
172,고창,2021-05-07,20.8,12.1
172,고창,2021-05-08,22.9,12.3
172,고창,2021-05-09,22.4,8
172,고창,2021-05-10,19.9,15.2
172,고창,2021-05-11,24.1,12.6
172,고창,2021-05-12,29,10
172,고창,2021-05-13,28,8.8
172,고창,2021-05-14,28.7,8.6
172,고창,2021-05-15,24.7,12.5
172,고창,2021-05-16,22.3,11.8
172,고창,2021-05-17,16.1,6.8
172,고창,2021-05-18,22.6,8.4
172,고창,2021-05-19,26.9,8.6
172,고창,2021-05-20,18.2,10.5
172,고창,2021-05-21,19.4,10.5
172,고창,2021-05-22,24.7,9.7
172,고창,2021-05-23,29.5,10.4
172,고창,2021-05-24,22.5,9.4
172,고창,2021-05-25,21.2,16.4
172,고창,2021-05-26,24.4,12.5
172,고창,2021-05-27,20.1,9.6
172,고창,2021-05-28,23.5,14.1
172,고창,2021-05-29,24,8.2
172,고창,2021-05-30,28.8,10.6
172,고창,2021-05-31,28.9,10.3
172,고창,2021-06-01,29.1,12.3
172,고창,2021-06-02,28.5,9.2
172,고창,2021-06-03,21.1,12.1
172,고창,2021-06-04,23.3,7.7
172,고창,2021-06-05,25.8,9.7
172,고창,2021-06-06,28.6,11.5
172,고창,2021-06-07,30.2,7.4
172,고창,2021-06-08,30.3,9.8
172,고창,2021-06-09,32.4,9.2
172,고창,2021-06-10,26.9,15.9
172,고창,2021-06-11,28.8,7.2
172,고창,2021-06-12,28.9,7.7
172,고창,2021-06-13,26.7,6.6
172,고창,2021-06-14,27.3,8
172,고창,2021-06-15,22.3,10.5
172,고창,2021-06-16,28.2,8
172,고창,2021-06-17,26.4,5.9
172,고창,2021-06-18,22.7,5.7
172,고창,2021-06-19,27,6.5
172,고창,2021-06-20,30.4,9.1
172,고창,2021-06-21,30.7,7.6
172,고창,2021-06-22,29.1,11.5
172,고창,2021-06-23,26.4,11.4
172,고창,2021-06-24,27.8,7.8
172,고창,2021-06-25,29.7,8.8
172,고창,2021-06-26,30.4,6.3
172,고창,2021-06-27,29.9,7.8
172,고창,2021-06-28,28.4,7.6
172,고창,2021-06-29,28.7,8.3
172,고창,2021-06-30,30,7.1
172,고창,2021-07-01,31.1,7.1
172,고창,2021-07-02,31.5,7.3
172,고창,2021-07-03,25.4,17.5
172,고창,2021-07-04,25.7,16.1
172,고창,2021-07-05,23.8,13.9
172,고창,2021-07-06,25,7.5
172,고창,2021-07-07,27.7,6.2
172,고창,2021-07-08,28.5,7.2
172,고창,2021-07-09,29.9,8.1
172,고창,2021-07-10,31.2,9.6
172,고창,2021-07-11,31.4,9.1
172,고창,2021-07-12,32.5,8.1
172,고창,2021-07-13,32.8,11.6
172,고창,2021-07-14,31.1,9.1
172,고창,2021-07-15,33.9,8.2
172,고창,2021-07-16,33.2,8
172,고창,2021-07-17,30.6,8.3
172,고창,2021-07-18,32.1,7.3
172,고창,2021-07-19,32.8,8.5
172,고창,2021-07-20,33.4,8.5
172,고창,2021-07-21,35,7.9
172,고창,2021-07-22,34.4,6.6
172,고창,2021-07-23,34.4,7.6
172,고창,2021-07-24,33.8,9
172,고창,2021-07-25,34,10.7
172,고창,2021-07-26,33.4,10.6
172,고창,2021-07-27,34.8,7.3
172,고창,2021-07-28,34.4,8.3
172,고창,2021-07-29,34.4,8
172,고창,2021-07-30,33.6,8.1
172,고창,2021-07-31,33.6,6.9
172,고창,2021-08-01,32,11.5
172,고창,2021-08-02,30.1,8.5
172,고창,2021-08-03,32.3,10
172,고창,2021-08-04,33.5,6.6
172,고창,2021-08-05,34,7.2
172,고창,2021-08-06,34,10.6
172,고창,2021-08-07,32.5,8.4
172,고창,2021-08-08,29.9,9
172,고창,2021-08-09,31.7,8.2
172,고창,2021-08-10,32.3,8.8
172,고창,2021-08-11,32.8,7.6
172,고창,2021-08-12,32,6.3
172,고창,2021-08-13,31.6,6.4
172,고창,2021-08-14,29,8.8
172,고창,2021-08-15,31.9,6.9
172,고창,2021-08-16,31.3,6
172,고창,2021-08-17,30.4,8.5
172,고창,2021-08-18,30.1,7.5
172,고창,2021-08-19,30,8.6
172,고창,2021-08-20,30.7,11.3
172,고창,2021-08-21,27.1,18.2
172,고창,2021-08-22,29.4,6.3
172,고창,2021-08-23,27.2,9
172,고창,2021-08-24,28.7,15.4
172,고창,2021-08-25,28.8,10.3
172,고창,2021-08-26,31.2,6.3
172,고창,2021-08-27,25.8,13.7
172,고창,2021-08-28,29.6,6.5
172,고창,2021-08-29,24.1,8.7
172,고창,2021-08-31,30.7,7.7
172,고창,2021-09-01,26.5,10.9
172,고창,2021-09-02,24.3,6.8
172,고창,2021-09-03,28.5,6.8
172,고창,2021-09-04,27.9,5.5
172,고창,2021-09-05,24.3,11.6
172,고창,2021-09-06,23.1,16.8
172,고창,2021-09-07,25.6,20.8
172,고창,2021-09-08,26.3,8.2
172,고창,2021-09-09,28.9,5.6
172,고창,2021-09-10,25.9,7.8
172,고창,2021-09-11,30.9,6.5
172,고창,2021-09-12,29.4,7.9
172,고창,2021-09-13,28.2,7.2
172,고창,2021-09-14,25.5,9.4
172,고창,2021-09-15,29.6,9.6
172,고창,2021-09-16,27.8,7.5
172,고창,2021-09-17,26.1,10.5
172,고창,2021-09-18,28.1,7.1
172,고창,2021-09-19,28,8.1
172,고창,2021-09-20,28.3,15.5
172,고창,2021-09-21,26.2,17
